date,year,latitude,longitude,T_mean,T_max,T_min,RH2M,WS2M,Rs,precipitation,ETo_hargreaves
2023-09-12,2023,15.0,74.5,25.38,28.76,23.56,89.31,0.53,19.19,3.24,1.7731573787886308
2023-09-13,2023,15.0,74.5,25.22,28.47,23.29,89.58,0.45,19.51,2.53,1.7925882872690388
2023-09-14,2023,15.0,74.5,25.51,29.25,23.27,89.59,0.51,17.01,7.32,1.6905619441396298
2023-09-15,2023,15.0,74.5,25.06,28.18,23.49,90.31,0.52,15.31,16.92,1.3335268912043217
2023-09-16,2023,15.0,74.5,25.61,28.33,24.07,90.19,0.63,14.97,9.96,1.2586482747150258
2023-09-17,2023,15.0,74.5,25.62,28.55,24.05,90.54,0.52,15.8,8.85,1.365655512424283
2023-09-18,2023,15.0,74.5,25.61,29.01,23.82,90.05,0.45,16.8,12.82,1.5590884190236356
2023-09-19,2023,15.0,74.5,25.52,28.87,23.76,89.96,0.46,15.23,15.8,1.3995447854853036
2023-09-20,2023,15.0,74.5,25.36,28.63,23.48,90.71,0.5,15.92,17.19,1.4632418472762794
2023-09-21,2023,15.0,74.5,25.44,28.79,23.74,91.31,0.48,15.2,16.54,1.385999141891841
2023-09-22,2023,15.0,74.5,25.18,28.09,23.7,92.45,0.38,14.28,12.0,1.2067432488389571
2023-09-23,2023,15.0,74.5,25.35,28.95,23.48,90.09,0.4,15.05,20.63,1.4252759674174544
2023-09-24,2023,15.0,74.5,24.67,28.15,22.88,90.47,0.45,13.04,23.68,1.1930349295942626
2023-09-25,2023,15.0,74.5,24.27,27.54,22.62,89.33,0.41,16.6,9.44,1.4536208731077287
2023-09-26,2023,15.0,74.5,24.16,26.67,22.57,91.11,0.38,15.14,9.2,1.207094530693686
2023-09-27,2023,15.0,74.5,24.57,27.9,22.6,91.0,0.45,15.16,22.65,1.3876616918378446
2023-09-28,2023,15.0,74.5,25.57,28.29,23.54,93.61,0.51,14.27,17.98,1.2657507668756345
2023-09-29,2023,15.0,74.5,24.62,26.52,22.99,94.25,0.76,9.8,41.42,0.7329461900674576
2023-09-30,2023,15.0,74.5,24.97,26.88,23.44,93.27,0.73,8.78,27.83,0.6535833598106208
2023-10-01,2023,15.0,74.5,25.06,27.83,23.15,91.71,0.67,6.0,11.71,0.5220526957996937
2023-10-02,2023,15.0,74.5,24.16,26.67,22.45,90.62,0.42,12.73,2.39,1.029693823688248
2023-10-03,2023,15.0,74.5,24.61,27.88,22.76,88.91,0.45,18.75,0.49,1.688466794218199
2023-10-04,2023,15.0,74.5,24.44,28.14,22.07,89.13,0.38,8.58,0.42,0.8379026076925311
2023-10-05,2023,15.0,74.5,24.51,28.14,22.29,90.37,0.4,13.66,1.06,1.3117759273712035
2023-10-06,2023,15.0,74.5,25.34,28.71,23.37,89.3,0.38,18.1,1.74,1.6932354143750772
2023-10-07,2023,15.0,74.5,26.04,30.29,23.09,86.99,0.33,21.0,0.49,2.318163628368712
2023-10-08,2023,15.0,74.5,26.34,30.46,23.34,86.8,0.32,20.73,0.16,2.2911822010629925
2023-10-09,2023,15.0,74.5,26.34,30.25,23.65,87.02,0.32,19.49,0.15,2.073977950244984
2023-10-10,2023,15.0,74.5,26.43,30.18,23.98,87.61,0.33,17.15,0.08,1.77241292181704
2023-10-11,2023,15.0,74.5,26.33,30.1,23.73,87.71,0.35,15.62,0.13,1.6325732350891342
2023-10-12,2023,15.0,74.5,26.39,29.98,23.8,88.71,0.35,17.51,0.9,1.8050630836238086
2023-10-13,2023,15.0,74.5,26.37,30.01,23.78,87.91,0.38,19.44,0.28,2.011201954005548
2023-10-14,2023,15.0,74.5,25.26,28.8,22.32,88.54,0.35,18.93,0.82,1.9471532842403376
2023-10-15,2023,15.0,74.5,25.24,27.71,23.77,89.01,0.35,15.82,1.2,1.2682791469498707
2023-10-16,2023,15.0,74.5,24.79,26.62,23.64,90.16,0.32,16.64,2.23,1.148040193405601
2023-10-17,2023,15.0,74.5,25.62,29.29,23.45,88.61,0.33,14.66,1.16,1.4435047326421138
2023-10-18,2023,15.0,74.5,25.65,29.73,22.5,87.6,0.35,19.93,0.27,2.185014016489758
2023-10-19,2023,15.0,74.5,25.53,29.76,21.87,85.59,0.37,20.28,0.09,2.3162377763963766
2023-10-20,2023,15.0,74.5,25.52,30.04,21.9,85.55,0.38,18.38,0.04,2.131739617981814
2023-10-21,2023,15.0,74.5,25.75,30.17,21.72,86.02,0.36,18.23,0.06,2.1656645200986318
2023-10-22,2023,15.0,74.5,25.8,30.08,21.82,85.26,0.37,18.0,0.13,2.116591350987054
2023-10-23,2023,15.0,74.5,25.01,29.51,20.97,83.39,0.37,20.66,0.03,2.425450856036656
2023-10-24,2023,15.0,74.5,24.38,28.84,20.04,83.3,0.38,20.18,0.0,2.369501961159326
2023-10-25,2023,15.0,74.5,24.3,29.19,20.17,84.14,0.4,21.37,0.0,2.5355833183520473
2023-10-26,2023,15.0,74.5,23.62,28.87,18.9,81.97,0.41,21.59,0.0,2.649709819312268
2023-10-27,2023,15.0,74.5,23.12,29.01,17.94,77.22,0.57,21.56,0.0,2.7545216557681513
2023-10-28,2023,15.0,74.5,23.07,28.85,16.85,81.42,0.45,19.53,0.0,2.5946901498507486
2023-10-29,2023,15.0,74.5,25.59,30.2,21.76,87.52,0.41,17.99,0.59,2.1280412197001106
2023-10-30,2023,15.0,74.5,25.25,28.62,23.52,90.97,0.45,14.43,1.66,1.3164748721324597
2023-10-31,2023,15.0,74.5,24.76,27.09,23.55,91.14,0.39,13.11,3.15,0.9851308990103465
2023-11-01,2023,15.0,74.5,25.31,28.68,22.39,89.3,0.33,17.01,0.87,1.7258206386306452
2023-11-02,2023,15.0,74.5,25.14,27.42,23.64,88.99,0.34,16.44,0.21,1.2879462897002791
2023-11-03,2023,15.0,74.5,26.09,29.38,22.78,86.29,0.34,17.29,0.53,1.829449985463951
2023-11-04,2023,15.0,74.5,25.5,27.38,23.4,88.5,0.33,14.21,1.22,1.1518913299005293
2023-11-05,2023,15.0,74.5,25.58,28.46,22.81,87.46,0.39,14.09,2.21,1.363366956106749
2023-11-06,2023,15.0,74.5,24.69,27.33,22.53,91.54,0.35,9.69,6.67,0.8464847256973287
2023-11-07,2023,15.0,74.5,24.81,27.36,22.94,90.35,0.34,14.73,19.46,1.2382644788427706
2023-11-08,2023,15.0,74.5,24.89,27.27,23.48,92.27,0.35,7.16,10.86,0.5584017635408596
2023-11-09,2023,15.0,74.5,24.4,26.34,22.8,93.85,0.37,15.04,11.07,1.1205981917592156
2023-11-10,2023,15.0,74.5,24.91,27.97,22.07,87.48,0.41,12.97,2.43,1.2626516553624612
2023-11-11,2023,15.0,74.5,24.73,28.02,22.07,86.17,0.4,15.6,0.73,1.5186806623955917
2023-11-12,2023,15.0,74.5,24.59,28.91,20.41,82.14,0.37,18.8,0.02,2.1803124153431717
2023-11-13,2023,15.0,74.5,23.89,27.93,19.81,82.66,0.38,17.21,0.0,1.9185749915501027
2023-11-14,2023,15.0,74.5,24.46,28.62,20.59,81.48,0.4,16.78,0.0,1.8856766397735787
2023-11-15,2023,15.0,74.5,24.07,28.3,20.33,84.22,0.43,15.41,0.0,1.7093175805127638
2023-11-16,2023,15.0,74.5,24.0,28.26,20.15,84.52,0.43,15.25,0.0,1.7035094679156038
2023-11-17,2023,15.0,74.5,24.08,28.42,19.67,81.83,0.47,16.91,0.0,1.9658134683752915
2023-11-18,2023,15.0,74.5,25.02,29.53,20.94,82.01,0.43,16.05,0.0,1.8901935667753875
2023-11-19,2023,15.0,74.5,25.34,29.46,21.59,84.32,0.39,16.41,0.02,1.863648856204293
2023-11-20,2023,15.0,74.5,24.92,28.81,21.54,80.1,0.42,16.18,0.01,1.7488999520049064
2023-11-21,2023,15.0,74.5,24.23,29.11,19.08,80.11,0.45,17.64,0.0,2.2034156839313987
2023-11-22,2023,15.0,74.5,25.03,29.31,21.7,85.03,0.45,18.1,0.0,2.0068133283727994
2023-11-23,2023,15.0,74.5,25.27,29.45,21.63,86.38,0.39,15.51,0.36,1.7529843755262364
2023-11-24,2023,15.0,74.5,25.51,29.1,22.58,88.25,0.42,13.46,1.27,1.3968347817087174
2023-11-25,2023,15.0,74.5,25.55,28.78,22.84,87.11,0.44,14.43,0.91,1.4306607236528466
2023-11-26,2023,15.0,74.5,24.37,26.92,22.38,88.04,0.43,11.93,0.8,1.0059119563108743
2023-11-27,2023,15.0,74.5,24.75,28.78,21.35,85.48,0.43,16.01,0.18,1.742502068549621
2023-11-28,2023,15.0,74.5,25.03,29.21,21.88,88.53,0.36,15.57,0.84,1.6942467974696214
2023-11-29,2023,15.0,74.5,25.26,29.27,22.16,88.42,0.34,16.74,0.91,1.8036500518846363
2023-11-30,2023,15.0,74.5,25.34,28.76,22.74,87.83,0.42,17.48,0.43,1.7362322298106447
2023-12-01,2023,15.0,74.5,25.24,29.02,22.29,85.18,0.39,16.36,0.49,1.7141589603984548
2023-12-02,2023,15.0,74.5,24.84,29.4,20.62,82.76,0.37,17.27,0.01,2.047598443032968
2023-12-03,2023,15.0,74.5,25.26,29.71,21.38,82.73,0.4,17.34,0.0,2.022244292889038
2023-12-04,2023,15.0,74.5,25.57,29.56,22.21,82.35,0.43,14.62,0.0,1.6131266400094169
2023-12-05,2023,15.0,74.5,24.52,28.66,21.29,84.22,0.39,13.91,0.0,1.4996659539803723
2023-12-06,2023,15.0,74.5,24.21,28.24,20.87,85.79,0.45,15.16,0.0,1.6224586077542198
2023-12-07,2023,15.0,74.5,23.62,28.16,19.43,83.47,0.43,14.61,0.01,1.6778588827543421
2023-12-08,2023,15.0,74.5,24.11,28.49,19.64,83.6,0.48,16.35,0.02,1.9129122674453856
2023-12-09,2023,15.0,74.5,24.82,28.88,21.52,87.08,0.44,14.71,0.24,1.5960740050462483
2023-12-10,2023,15.0,74.5,24.82,28.94,21.4,85.24,0.46,14.28,0.14,1.5682501034607772
2023-12-11,2023,15.0,74.5,24.16,28.32,20.07,84.75,0.43,16.43,0.03,1.8581810053917627
2023-12-12,2023,15.0,74.5,24.16,28.49,20.71,85.03,0.47,17.52,0.03,1.924187455337246
2023-12-13,2023,15.0,74.5,23.21,27.83,18.98,82.8,0.44,17.84,0.0,2.0424162340719407
2023-12-14,2023,15.0,74.5,22.64,27.23,18.15,71.03,0.51,18.52,0.0,2.117790777080881
2023-12-15,2023,15.0,74.5,22.4,27.11,17.89,72.36,0.49,17.94,0.0,2.054953274900216
2023-12-16,2023,15.0,74.5,23.52,28.52,19.09,81.15,0.39,12.02,0.0,1.4312273474073227
2023-12-17,2023,15.0,74.5,25.1,29.13,22.18,81.23,0.44,13.94,0.0,1.4794505967269809
2023-12-18,2023,15.0,74.5,24.47,27.25,21.78,79.81,0.43,12.31,0.0,1.1420154069780184
2023-12-19,2023,15.0,74.5,23.5,27.46,21.14,73.6,0.47,15.07,0.0,1.4682832424949281
2023-12-20,2023,15.0,74.5,23.13,28.15,18.89,76.4,0.45,15.66,0.0,1.8303198715417712
2023-12-21,2023,15.0,74.5,23.72,28.43,19.19,75.29,0.48,17.05,0.0,2.019322632615513
2023-12-22,2023,15.0,74.5,23.26,28.42,19.03,73.78,0.47,12.95,0.0,1.5290071232827827
2023-12-23,2023,15.0,74.5,22.58,28.18,18.16,69.72,0.48,17.51,0.0,2.10026609033518
2023-12-24,2023,15.0,74.5,22.19,28.2,17.45,70.47,0.48,18.4,0.0,2.2639219924948075
2023-12-25,2023,15.0,74.5,23.21,29.11,18.5,69.05,0.46,18.55,0.0,2.325302048989948
2023-12-26,2023,15.0,74.5,23.11,30.85,18.02,65.48,0.53,18.5,0.0,2.543914643201578
2023-12-27,2023,15.0,74.5,23.07,30.41,17.46,64.9,0.59,18.62,0.0,2.5698465857711175
2023-12-28,2023,15.0,74.5,23.19,29.16,18.58,69.32,0.57,19.43,0.0,2.43098092927284
2023-12-29,2023,15.0,74.5,23.63,30.54,18.27,64.14,0.54,19.54,0.0,2.661030014771878
2023-12-30,2023,15.0,74.5,23.77,30.19,18.83,68.71,0.48,19.4,0.0,2.550697281087857
2023-12-31,2023,15.0,74.5,23.17,29.59,17.51,68.51,0.56,18.95,0.0,2.5321920707105185
2023-01-01,2023,15.0,75.5,23.67,31.58,16.95,57.7,0.72,17.48,0.0,2.601870192805128
2023-01-02,2023,15.0,75.5,22.71,31.31,15.4,62.13,2.31,18.07,0.0,2.7399553437578605
2023-01-03,2023,15.0,75.5,22.78,30.98,16.39,63.97,2.23,17.08,0.0,2.4843658687955235
2023-01-04,2023,15.0,75.5,22.55,31.02,15.93,62.41,2.41,16.75,0.0,2.4637178464666576
2023-01-05,2023,15.0,75.5,22.71,30.18,17.14,61.66,3.49,17.93,0.0,2.4613270665982157
2023-01-06,2023,15.0,75.5,22.9,30.18,17.24,64.95,3.81,16.77,0.0,2.304000712768755
2023-01-07,2023,15.0,75.5,22.26,29.22,17.04,68.16,2.74,11.98,0.0,1.571735296598704
2023-01-08,2023,15.0,75.5,21.69,29.48,16.01,60.14,2.47,18.75,0.0,2.5501175656935184
2023-01-09,2023,15.0,75.5,20.18,30.32,11.62,48.64,2.32,20.95,0.0,3.228849407089432
2023-01-10,2023,15.0,75.5,20.89,31.35,12.63,51.02,2.62,20.73,0.0,3.256409050662318
2023-01-11,2023,15.0,75.5,21.5,32.14,12.77,51.6,1.94,20.1,0.0,3.262431616680482
2023-01-12,2023,15.0,75.5,22.44,32.93,12.7,42.43,1.61,20.09,0.0,3.4121164875104957
2023-01-13,2023,15.0,75.5,22.95,32.7,14.2,37.88,1.16,19.7,0.0,3.2401692978045684
2023-01-14,2023,15.0,75.5,22.63,32.37,13.34,45.7,1.45,19.65,0.0,3.2521733697538493
2023-01-15,2023,15.0,75.5,22.96,33.37,14.47,40.08,1.82,20.36,0.0,3.3855626137123855
2023-01-16,2023,15.0,75.5,22.74,33.66,13.79,36.0,1.73,21.29,0.0,3.610325330679523
2023-01-17,2023,15.0,75.5,22.08,33.37,12.31,41.66,2.02,21.51,0.0,3.694134830963956
2023-01-18,2023,15.0,75.5,22.28,33.28,12.73,45.55,2.35,21.45,0.0,3.657201772603629
2023-01-19,2023,15.0,75.5,22.43,32.44,13.77,47.34,2.59,20.25,0.0,3.303202649419526
2023-01-20,2023,15.0,75.5,22.27,32.13,14.24,43.98,2.75,20.95,0.0,3.331935142741131
2023-01-21,2023,15.0,75.5,22.65,31.43,15.28,54.72,2.36,18.76,0.0,2.8617100086838136
2023-01-22,2023,15.0,75.5,22.72,31.7,15.07,50.68,2.62,20.37,0.0,3.158599697225429
2023-01-23,2023,15.0,75.5,23.85,33.44,15.24,53.14,2.3,20.1,0.0,3.351465524229788
2023-01-24,2023,15.0,75.5,25.31,32.69,18.36,59.25,1.48,16.35,0.01,2.503841735073117
2023-01-25,2023,15.0,75.5,24.61,30.68,19.51,56.75,1.83,17.03,0.0,2.265152813700567
2023-01-26,2023,15.0,75.5,24.14,33.78,16.06,44.99,2.22,20.05,0.0,3.3217172433899997
2023-01-27,2023,15.0,75.5,23.43,32.84,15.67,44.63,3.18,21.68,0.0,3.4757278145407606
2023-01-28,2023,15.0,75.5,23.27,33.11,14.58,41.02,2.82,21.96,0.0,3.6431977696558113
2023-01-29,2023,15.0,75.5,23.66,33.37,14.91,44.89,3.31,21.23,0.0,3.5488131960997547
2023-01-30,2023,15.0,75.5,24.67,32.64,16.57,56.86,2.59,19.0,0.0,3.0355109191774816
2023-01-31,2023,15.0,75.5,25.52,31.94,19.83,55.78,2.89,15.69,0.0,2.2195833698549374
2023-02-01,2023,15.0,75.5,25.94,33.49,18.04,45.53,2.94,15.37,0.0,2.4797328034943584
2023-02-02,2023,15.0,75.5,25.7,32.42,19.74,41.67,3.19,17.84,0.0,2.593174443640299
2023-02-03,2023,15.0,75.5,25.24,32.6,18.22,52.19,2.55,20.21,0.0,3.095323310229606
2023-02-04,2023,15.0,75.5,26.77,34.32,19.35,49.52,2.21,20.99,0.0,3.396674821445562
2023-02-05,2023,15.0,75.5,26.78,35.26,19.08,43.07,1.87,21.01,0.0,3.535439210932803
2023-02-06,2023,15.0,75.5,26.0,35.06,17.23,41.9,1.69,20.43,0.0,3.545733967331466
2023-02-07,2023,15.0,75.5,26.62,34.94,18.3,42.47,0.94,18.43,0.0,3.1337803245967577
2023-02-08,2023,15.0,75.5,27.01,35.92,19.31,40.25,2.07,19.79,0.0,3.391513525994121
2023-02-09,2023,15.0,75.5,26.71,35.71,18.66,39.29,2.17,20.73,0.0,3.57525553071688
2023-02-10,2023,15.0,75.5,26.18,35.34,18.48,35.47,1.69,21.88,0.0,3.7078258416981367
2023-02-11,2023,15.0,75.5,26.22,36.28,17.13,31.48,2.21,23.08,0.0,4.172133830678051
2023-02-12,2023,15.0,75.5,26.41,36.87,17.55,27.64,2.01,23.29,0.0,4.246993180047355
2023-02-13,2023,15.0,75.5,25.55,35.71,16.6,26.23,2.94,24.0,0.0,4.267943742309532
2023-02-14,2023,15.0,75.5,24.87,35.66,15.77,25.22,2.69,24.58,0.0,4.389448036360135
2023-02-15,2023,15.0,75.5,24.61,35.55,15.03,18.38,2.61,24.78,0.0,4.467311659362828
2023-02-16,2023,15.0,75.5,25.24,36.36,15.42,23.56,3.19,24.67,0.0,4.5595055630466
2023-02-17,2023,15.0,75.5,25.46,35.73,15.72,31.5,2.86,24.31,0.0,4.414515208712641
2023-02-18,2023,15.0,75.5,25.67,35.65,16.24,32.17,2.32,24.06,0.0,4.324003432114627
2023-02-19,2023,15.0,75.5,26.0,35.52,16.83,33.82,2.27,23.27,0.0,4.134882221700587
2023-02-20,2023,15.0,75.5,26.58,36.03,17.61,32.81,1.96,23.57,0.0,4.212885855553038
2023-02-21,2023,15.0,75.5,27.41,36.81,19.58,28.87,1.63,23.81,0.0,4.192996889891917
2023-02-22,2023,15.0,75.5,27.1,36.99,18.48,25.13,2.18,23.62,0.0,4.281711908243286
2023-02-23,2023,15.0,75.5,26.51,36.59,17.41,28.59,2.88,23.62,0.0,4.301242653272123
2023-02-24,2023,15.0,75.5,26.4,36.53,16.89,25.75,2.94,23.96,0.0,4.404208024808074
2023-02-25,2023,15.0,75.5,26.17,36.57,16.18,23.84,2.43,23.69,0.0,4.413855775776004
2023-02-26,2023,15.0,75.5,26.63,36.48,17.23,26.41,3.11,23.84,0.0,4.360998430154649
2023-02-27,2023,15.0,75.5,26.35,36.06,17.27,29.45,3.26,23.47,0.0,4.2149767819335455
2023-02-28,2023,15.0,75.5,26.25,35.17,18.19,27.96,3.87,23.85,0.0,4.062479085805264
2023-03-01,2023,15.0,75.5,26.42,35.35,17.86,32.33,3.74,23.2,0.0,4.026146995060412
2023-03-02,2023,15.0,75.5,26.75,35.58,18.47,30.59,3.78,23.47,0.0,4.058577111776784
2023-03-03,2023,15.0,75.5,26.83,35.72,18.13,29.2,3.75,22.08,0.0,3.878348888248975
2023-03-04,2023,15.0,75.5,27.22,36.08,18.39,28.61,3.82,21.53,0.0,3.8256165365504775
2023-03-05,2023,15.0,75.5,27.18,36.26,18.66,25.68,3.39,23.0,0.0,4.072786271638136
2023-03-06,2023,15.0,75.5,27.46,36.55,18.32,27.08,3.44,23.27,0.0,4.21980387242775
2023-03-07,2023,15.0,75.5,27.18,35.96,18.18,26.26,3.54,23.65,0.0,4.209247606331577
2023-03-08,2023,15.0,75.5,27.38,35.58,18.72,31.3,3.58,22.79,0.0,3.9674123054950776
2023-03-09,2023,15.0,75.5,26.68,34.15,20.45,31.86,3.01,22.99,0.0,3.5518288665587625
2023-03-10,2023,15.0,75.5,26.99,36.02,18.27,31.78,3.01,23.48,0.0,4.1578262120343545
2023-03-11,2023,15.0,75.5,27.31,35.96,18.58,33.96,3.14,22.65,0.0,3.9971819592279867
2023-03-12,2023,15.0,75.5,27.56,36.18,19.39,31.85,3.46,23.81,0.0,4.1528456366452895
2023-03-13,2023,15.0,75.5,27.86,36.72,19.98,29.21,2.95,23.52,0.0,4.1232431912482905
2023-03-14,2023,15.0,75.5,27.92,35.26,19.72,31.92,1.92,20.68,0.0,3.497600984264994
2023-03-15,2023,15.0,75.5,29.06,34.86,22.52,33.85,1.49,15.86,0.02,2.449915166159919
2023-03-16,2023,15.0,75.5,29.68,36.35,23.76,39.23,1.08,18.8,0.19,2.972141102392905
2023-03-17,2023,15.0,75.5,29.15,36.21,22.14,41.07,1.32,20.41,0.01,3.3729790919665845
2023-03-18,2023,15.0,75.5,28.86,36.95,22.59,38.91,2.42,22.66,0.16,3.759844286495541
2023-03-19,2023,15.0,75.5,26.54,35.37,19.13,49.33,3.14,24.7,0.02,4.141652465948412
2023-03-20,2023,15.0,75.5,25.56,35.23,16.68,43.23,2.89,27.03,0.0,4.736911548624142
2023-03-21,2023,15.0,75.5,25.68,35.38,16.4,43.4,2.39,26.73,0.0,4.751432865107645
2023-03-22,2023,15.0,75.5,27.96,36.55,18.63,46.29,2.19,25.18,0.0,4.577187922500231
2023-03-23,2023,15.0,75.5,28.6,37.57,19.67,38.65,2.55,25.04,0.0,4.612823310199994
2023-03-24,2023,15.0,75.5,29.29,37.98,19.83,38.23,2.0,25.3,0.0,4.762944549003512
2023-03-25,2023,15.0,75.5,29.87,38.38,21.0,39.26,1.98,23.47,0.0,4.376945376100965
2023-03-26,2023,15.0,75.5,29.24,38.06,20.91,36.2,2.67,25.44,0.0,4.650551748926056
2023-03-27,2023,15.0,75.5,28.86,38.53,19.42,36.13,1.78,27.05,0.0,5.177622066692813
2023-03-28,2023,15.0,75.5,29.9,39.08,19.63,36.2,1.24,26.31,0.0,5.193821610527239
2023-03-29,2023,15.0,75.5,29.77,38.98,21.05,37.12,2.53,26.96,0.0,5.096020696946348
2023-03-30,2023,15.0,75.5,29.26,38.21,19.55,41.87,2.24,26.86,0.0,5.123913033363185
2023-03-31,2023,15.0,75.5,28.74,37.84,21.5,41.73,2.82,26.51,0.0,4.680046109161702
2023-04-01,2023,15.0,75.5,28.24,37.68,19.09,41.25,2.56,27.23,0.0,5.072366788074716
2023-04-02,2023,15.0,75.5,28.37,37.76,18.83,38.78,2.31,27.64,0.0,5.210281877162558
2023-04-03,2023,15.0,75.5,28.31,38.17,18.62,40.39,1.98,27.48,0.0,5.257426750752837
2023-04-04,2023,15.0,75.5,28.94,38.19,18.77,40.72,1.15,27.02,0.0,5.222598800193527
2023-04-05,2023,15.0,75.5,30.54,39.77,21.05,37.87,2.17,25.29,0.0,4.963595666474316
2023-04-06,2023,15.0,75.5,30.76,39.09,21.7,44.19,1.99,21.41,0.33,4.068488900155839
2023-04-07,2023,15.0,75.5,31.2,37.62,24.43,40.89,1.61,15.18,0.73,2.5350016623890723
2023-04-08,2023,15.0,75.5,31.59,38.54,25.31,32.39,3.32,22.87,0.17,3.8554325707275474
2023-04-09,2023,15.0,75.5,30.05,38.04,22.58,30.27,2.69,27.28,0.03,4.8163612319550815
2023-04-10,2023,15.0,75.5,30.67,38.99,22.58,32.81,2.44,25.7,0.04,4.735310186024318
2023-04-11,2023,15.0,75.5,30.93,39.26,22.54,25.96,2.75,27.11,0.0,5.069114074460249
2023-04-12,2023,15.0,75.5,30.02,37.33,22.57,22.78,2.4,26.79,0.0,4.618633095529117
2023-04-13,2023,15.0,75.5,30.29,37.35,21.89,26.04,1.82,22.35,0.0,3.965747402424096
2023-04-14,2023,15.0,75.5,31.02,36.48,26.31,31.31,0.81,20.58,0.12,3.00671054739123
2023-04-15,2023,15.0,75.5,29.47,34.79,25.54,38.4,2.3,19.81,0.17,2.6725691030195424
2023-04-16,2023,15.0,75.5,29.98,37.09,23.08,33.57,1.89,24.06,0.0,4.037837482262435
2023-04-17,2023,15.0,75.5,29.99,38.13,22.32,35.52,1.9,22.99,0.01,4.099490986425909
2023-04-18,2023,15.0,75.5,31.55,40.95,22.76,21.04,2.18,26.07,0.0,5.149114352326039
2023-04-19,2023,15.0,75.5,31.27,40.91,22.13,28.52,1.98,24.38,0.06,4.86503033230908
2023-04-20,2023,15.0,75.5,30.62,39.77,22.23,49.1,2.16,23.12,5.97,4.399622440042252
2023-04-21,2023,15.0,75.5,30.49,38.34,22.49,51.48,2.1,22.13,0.78,3.992466233087019
2023-04-22,2023,15.0,75.5,30.49,38.51,22.62,41.36,2.1,26.75,0.0,4.832044658730618
2023-04-23,2023,15.0,75.5,29.82,38.56,20.92,38.86,1.89,28.24,0.03,5.300189201664
2023-04-24,2023,15.0,75.5,30.27,38.79,21.16,40.82,1.31,26.93,0.0,5.100639511645037
2023-04-25,2023,15.0,75.5,30.65,38.88,22.4,46.29,2.49,25.2,0.89,4.65115620286668
2023-04-26,2023,15.0,75.5,29.73,36.1,22.83,48.68,1.73,24.6,0.38,3.996928523815341
2023-04-27,2023,15.0,75.5,30.68,38.19,23.28,45.7,2.29,22.84,0.45,4.0122273272126705
2023-04-28,2023,15.0,75.5,29.99,35.8,25.06,50.4,1.51,19.38,1.85,2.848268605889176
2023-04-29,2023,15.0,75.5,30.14,36.58,24.26,52.78,1.51,18.84,7.39,2.9748993800156227
2023-04-30,2023,15.0,75.5,28.62,34.52,24.34,64.7,0.73,22.64,6.64,3.1466138271135753
2023-05-01,2023,15.0,75.5,29.19,36.54,21.72,54.67,1.74,26.1,0.52,4.430554195302304
2023-05-02,2023,15.0,75.5,29.23,36.32,22.9,49.83,1.96,26.34,0.3,4.258483868065397
2023-05-03,2023,15.0,75.5,28.95,35.37,23.26,53.78,2.15,23.07,0.16,3.521999422405556
2023-05-04,2023,15.0,75.5,29.2,35.91,23.46,54.52,1.85,21.98,0.17,3.420567939661496
2023-05-05,2023,15.0,75.5,28.5,33.95,24.28,52.21,1.99,22.72,0.02,3.0696619730934755
2023-05-06,2023,15.0,75.5,29.38,36.45,23.51,52.13,2.01,23.27,3.59,3.7060344931697125
2023-05-07,2023,15.0,75.5,28.53,34.72,23.52,58.53,2.21,21.64,1.51,3.1485933008378404
2023-05-08,2023,15.0,75.5,27.91,33.7,23.55,67.3,1.21,16.88,7.57,2.306772066830885
2023-05-09,2023,15.0,75.5,28.35,33.39,23.99,70.41,1.23,17.18,9.23,2.2811129538466033
2023-05-10,2023,15.0,75.5,28.72,34.04,23.4,69.35,1.55,20.27,6.72,2.886371766989507
2023-05-11,2023,15.0,75.5,29.59,35.35,24.25,65.82,1.32,18.53,1.06,2.7454378482779673
2023-05-12,2023,15.0,75.5,28.99,36.02,24.34,68.94,2.48,21.21,2.14,3.1827544513021953
2023-05-13,2023,15.0,75.5,28.81,34.81,24.55,68.54,3.73,24.58,0.23,3.4436789900897105
2023-05-14,2023,15.0,75.5,29.28,37.24,23.04,61.36,3.4,26.76,0.0,4.45507207539036
2023-05-15,2023,15.0,75.5,29.15,37.34,23.3,59.74,3.3,27.65,0.0,4.564595368342899
2023-05-16,2023,15.0,75.5,29.44,37.79,21.9,53.99,2.2,28.19,0.0,4.981440100820057
2023-05-17,2023,15.0,75.5,30.21,38.69,21.72,48.85,2.15,28.04,0.0,5.204016148333882
2023-05-18,2023,15.0,75.5,31.4,39.89,21.98,46.04,1.92,26.38,0.0,5.154371132123659
2023-05-19,2023,15.0,75.5,32.07,39.98,24.82,40.54,2.95,22.28,0.0,4.059683293724657
2023-05-20,2023,15.0,75.5,31.84,40.3,24.02,48.79,2.46,25.39,0.21,4.772101508579849
2023-05-21,2023,15.0,75.5,31.66,39.97,23.77,50.82,2.25,23.52,2.96,4.393766120878552
2023-05-22,2023,15.0,75.5,30.71,38.03,24.18,56.2,2.44,23.33,2.88,3.952381876878355
2023-05-23,2023,15.0,75.5,30.5,38.19,23.61,55.69,2.44,23.81,0.94,4.120721724306712
2023-05-24,2023,15.0,75.5,29.51,36.53,24.1,59.67,3.0,24.06,3.76,3.7659290571026536
2023-05-25,2023,15.0,75.5,29.26,36.95,22.84,59.26,3.57,25.23,0.54,4.1852430062261625
