latitude,longitude,period_8day,T_mean,T_max,T_min,RH2M,WS2M,Rs,rainfall_8day_mm,ETo_8day_mm,period_start_date
15.0,75.5,7,26.70375,36.48,17.23,28.77875,3.59,23.055,0.0,32.499930101168246,2023-02-26
15.0,75.5,8,27.3025,36.72,18.18,30.4125,3.26625,23.27,0.0,32.379389649969085,2023-03-06
15.0,75.5,9,27.80625,36.95,16.4,40.1175,2.08125,22.10875,0.4,29.682477510960144,2023-03-14
15.0,75.5,10,29.18625,39.08,18.63,38.51,2.1174999999999997,25.59375,0.0,38.44791728089716,2023-03-22
15.0,75.5,11,29.145,39.77,18.62,40.85,2.1525,26.18,0.33,39.59871792533868,2023-03-30
15.0,75.5,12,30.72125,39.26,21.89,30.30625,2.23,23.4825,1.09,32.602310770900715,2023-04-07
15.0,75.5,13,30.482499999999998,40.95,22.13,37.37375,2.07625,23.66375,6.99,34.048175588202895,2023-04-15
15.0,75.5,14,29.9875,38.88,20.92,48.52875,1.6825,23.58375,17.63,32.030922580222104,2023-04-23
15.0,75.5,15,28.86125,36.54,21.72,55.37125,1.89,22.75,13.84,27.862667259366667,2023-05-01
15.0,75.5,16,29.041249999999998,37.79,21.9,64.76875,2.40125,23.04625,19.38,28.5404635550593,2023-05-09
15.0,75.5,17,30.9875,40.3,21.72,50.825,2.45125,24.60125,10.75,35.42297086192832,2023-05-17
15.0,75.5,18,29.2425,38.99,22.34,60.042500000000004,2.98125,21.95375,17.560000000000002,27.629889291712967,2023-05-25
15.0,75.5,19,29.06875,38.39,22.77,62.715,3.7,24.7625,2.84,30.556260799129852,2023-06-02
15.0,75.5,20,28.22125,36.46,22.65,67.27875,4.96625,22.785,6.62,26.592653034627048,2023-06-10
15.0,75.5,21,26.66625,35.62,21.11,71.13250000000001,4.0287500000000005,18.67375,18.68,18.9640485487952,2023-06-18
15.0,75.5,22,25.4675,32.16,20.33,76.2925,4.99125,16.985,37.98,16.072643490308387,2023-06-26
15.0,75.5,23,24.92875,30.61,20.76,80.20375,5.1075,14.03375,44.54,12.31721223191015,2023-07-04
15.0,75.5,24,25.04875,30.77,21.61,80.71125,5.1525,14.34625,50.33,12.60502696840254,2023-07-12
15.0,75.5,25,24.05375,29.12,21.14,85.3425,5.9525,9.115,101.83,6.916879534850621,2023-07-20
15.0,75.5,26,24.7375,30.19,21.37,82.065,5.2749999999999995,15.3675,7.0600000000000005,13.924131032236929,2023-07-28
15.0,75.5,27,25.175,30.98,21.22,80.1,3.695,18.05125,14.15,17.33126334516901,2023-08-05
15.0,75.5,28,25.0,31.46,20.76,79.05125,3.6125,18.4375,12.35,18.015743111969424,2023-08-13
15.0,75.5,29,25.64375,32.46,20.77,76.74125000000001,3.3225000000000002,20.03,14.799999999999999,20.962393443627395,2023-08-21
15.0,75.5,30,24.528750000000002,32.58,20.53,82.29875,2.805,16.60875,98.34,14.755171947506167,2023-08-29
15.0,75.5,31,24.68375,30.17,21.27,83.12625,3.5975,18.1075,11.360000000000001,16.28353869415447,2023-09-06
15.0,75.5,32,24.915,30.43,20.92,83.1975,3.4875,16.98,21.78,15.773018372590432,2023-09-14
15.0,75.5,33,24.62625,30.9,20.22,82.96125,2.855,15.778749999999999,32.87,14.594663784700998,2023-09-22
15.0,75.5,34,25.13125,32.85,20.87,79.92875000000001,2.8775,15.46125,9.68,15.45892497722863,2023-09-30
15.0,75.5,35,26.95125,33.26,21.29,70.71125,1.46625,18.18375,0.99,20.36451520470914,2023-10-08
15.0,75.5,36,26.765,34.04,19.3,61.66625,1.9075,18.37375,0.27,21.17453600396701,2023-10-16
15.0,75.5,37,25.8,33.95,17.52,57.1625,2.13625,18.39875,1.4000000000000001,21.956445540908483,2023-10-24
15.0,75.5,38,26.177500000000002,33.37,21.4,71.0875,2.0675,13.4375,40.16,13.755401775460282,2023-11-01
15.0,75.5,39,24.0425,31.36,17.36,72.74000000000001,2.2625,16.45875,20.37,17.314847374014033,2023-11-09
15.0,75.5,40,25.225,32.42,18.38,70.31625,2.41375,15.25375,0.12,17.137692587696353,2023-11-17
15.0,75.5,41,25.47125,33.31,19.22,68.5525,2.605,15.82125,1.75,17.328481976668634,2023-11-25
15.0,75.5,42,25.415,33.27,19.05,66.85625,2.17625,14.05375,1.7000000000000002,15.862440557506908,2023-12-03
15.0,75.5,43,24.06875,32.57,15.7,61.36375,2.69875,14.9875,0.0,17.364273455606416,2023-12-11
15.0,75.5,44,23.66375,33.65,15.68,52.90625,2.83625,16.91625,0.0,20.43446830958947,2023-12-19
15.0,75.5,45,23.94875,33.49,15.61,53.55375,2.875,18.14125,1.78,22.336949400838897,2023-12-27
15.0,75.5,46,23.45,32.8,17.05,63.20375,2.8575,14.00875,17.56,15.477887377497172,2024-01-04
15.0,75.5,47,24.42875,33.2,16.66,55.73625,1.6925,18.05125,0.0,22.5307509783151,2024-01-12
15.0,75.5,48,24.86,35.18,14.77,51.72375,2.0075,19.595,0.0,25.489049488845424,2024-01-20
15.0,75.5,49,25.18625,35.42,15.61,48.16125,2.25125,20.54375,0.0,26.924246729021906,2024-01-28
15.0,75.5,50,27.24625,36.76,18.88,36.54,2.53125,21.3825,0.0,29.61320150211505,2024-02-05
15.0,75.5,51,26.79875,36.54,17.04,34.8775,2.4587499999999998,22.7925,0.0,31.88606117593856,2024-02-13
15.0,75.5,52,27.50375,37.21,16.99,39.85375,2.50375,23.425,0.0,33.146197773122694,2024-02-21
15.0,75.5,53,28.947499999999998,38.41,19.71,36.52875,2.3175,23.465,0.0,33.316110174222615,2024-02-29
15.0,75.5,54,30.4225,38.84,19.81,33.86875,2.04375,22.1425,0.0,32.09989827321224,2024-03-08
15.0,75.5,55,30.72375,39.32,20.66,33.475,2.21375,22.6575,0.78,32.51565202551575,2024-03-16
15.0,75.5,56,31.95875,40.92,22.56,30.84875,2.07625,22.77875,0.0,34.4149651624109,2024-03-24
15.0,75.5,57,32.465,41.7,21.72,33.91125,1.7887499999999998,23.54375,0.0,36.72251155783032,2024-04-01
15.0,75.5,58,32.33875,40.84,23.77,39.5,2.03125,22.82,10.280000000000001,33.226872950073755,2024-04-09
15.0,75.5,59,30.3575,39.17,23.55,57.745000000000005,1.6675,18.63875,36.76,23.072978533764235,2024-04-17
15.0,75.5,60,31.30375,41.12,22.8,50.85,2.02,25.01875,0.15,37.097924465871834,2024-04-25
15.0,75.5,61,32.22,42.29,21.98,45.47875,2.61,25.81875,5.27,39.77839546520983,2024-05-03
15.0,75.5,62,29.53125,39.35,24.03,62.9875,1.9175,20.10125,40.56,22.8798007272974,2024-05-11
15.0,75.5,63,28.4025,36.91,23.12,72.46125,2.66875,17.25375,51.730000000000004,18.956128380994535,2024-05-19
15.0,75.5,64,28.23875,36.74,23.42,71.61375,3.62,20.9025,14.219999999999999,22.64266948612698,2024-05-27
15.0,75.5,65,25.85875,33.08,21.52,78.46875,4.1575,14.4975,62.72,13.513286191601333,2024-06-04
15.0,75.5,66,25.36,31.82,21.04,77.63125,4.2225,18.427500000000002,48.730000000000004,17.98305733792212,2024-06-12
15.0,75.5,67,24.7625,31.42,20.4,79.09875,5.373749999999999,16.565,30.35,14.410491047909492,2024-06-20
15.0,75.5,68,25.0125,30.25,20.87,81.965,5.4625,15.6075,48.03,13.584394416696652,2024-06-28
15.0,75.5,69,24.4325,29.97,20.42,83.575,5.0425,14.9875,47.550000000000004,12.58605027195717,2024-07-06
15.0,75.5,70,24.7025,29.61,21.6,86.425,6.3525,12.58125,74.61,8.992479098578062,2024-07-14
15.0,75.5,71,24.5375,29.71,21.77,84.675,6.67625,11.715,50.28,9.120782423515047,2024-07-22
15.0,75.5,72,24.3475,28.95,21.3,86.785,4.76625,14.1975,37.42,11.009343278205664,2024-07-30
15.0,75.5,73,25.22,30.65,21.49,84.265,2.76375,17.45625,36.51,15.613390797318683,2024-08-07
15.0,75.5,74,26.052500000000002,30.74,22.13,84.53375,2.12125,15.48875,79.04,13.512528580295603,2024-08-15
15.0,75.5,75,24.31375,28.88,21.71,87.92999999999999,4.44,15.105,36.089999999999996,11.3564484546774,2024-08-23
15.0,75.5,76,24.34375,29.35,21.52,86.995,3.97,14.22125,26.44,11.714853938704206,2024-08-31
15.0,75.5,77,24.295,29.45,20.13,85.6825,3.49625,18.2075,17.92,15.700892532096095,2024-09-08
15.0,75.5,78,24.35625,30.43,19.55,83.62375,2.54875,17.74125,58.980000000000004,16.334981925689736,2024-09-16
15.0,75.5,79,24.845,31.78,21.02,85.30125,2.3975,15.89125,48.53,13.974955167075807,2024-09-24
15.0,75.5,80,24.86125,30.9,20.05,85.295,1.9537499999999999,17.68625,41.71,15.085831756043987,2024-10-02
15.0,75.5,81,24.5125,29.43,20.94,88.11500000000001,2.15,13.94,98.99,11.385459135060579,2024-10-10
15.0,75.5,82,24.4,29.21,19.54,85.6625,1.60125,15.4025,64.01,13.238773791449631,2024-10-18
15.0,75.5,83,23.895,29.49,17.72,83.19375,1.49875,16.9225,10.91,16.113026772195635,2024-10-26
15.0,75.5,84,23.1975,29.09,17.74,82.46875,1.9962499999999999,17.9725,0.27,16.84702941634019,2024-11-03
15.0,75.5,85,22.96875,29.22,15.93,82.97749999999999,2.4475,15.35625,3.28,14.197208152096794,2024-11-11
15.0,75.5,86,21.05125,27.97,14.42,79.02,2.0925000000000002,17.0825,0.0,17.1362310148248,2024-11-19
15.0,75.5,87,22.845,29.9,13.48,80.71375,2.8,14.07625,14.14,13.405299249498317,2024-11-27
15.0,75.5,88,24.505,30.37,19.66,80.34375,1.6775,14.0325,6.76,13.023298494185644,2024-12-05
15.0,75.5,89,22.255,30.78,13.16,75.5675,2.12125,16.40125,0.0,17.317843522142336,2024-12-13
15.0,75.5,90,24.075,31.03,18.57,74.8375,1.99375,13.45,1.24,14.215009172465976,2024-12-21
15.0,75.5,91,22.810000000000002,30.98,16.82,66.66666666666667,2.8466666666666662,18.62,0.0,7.808505013290557,2024-12-29
15.0,75.75,0,22.65875,31.58,15.4,62.64,2.5225,16.85125,0.0,19.177089893484364,2023-01-01
15.0,75.75,1,22.03625,33.66,11.62,44.16875,1.83125,20.35875,0.0,26.648037173893055,2023-01-09
15.0,75.75,2,22.94875,33.44,12.31,49.54,2.30875,19.9675,0.01,25.86209136094039,2023-01-17
15.0,75.75,3,24.405,33.78,14.58,48.80625,2.7225,19.00125,0.0,23.98943592991367,2023-01-25
15.0,75.75,4,26.35375,35.92,17.23,43.795,2.0862499999999997,19.92875,0.0,26.266895134887495,2023-02-02
15.0,75.75,5,25.5675,36.87,15.03,27.435,2.525,23.82375,0.0,34.225677062215276,2023-02-10
15.0,75.75,6,26.48,36.99,16.18,28.872500000000002,2.32625,23.7,0.0,34.26578676135966,2023-02-18
15.0,75.75,7,26.70375,36.48,17.23,28.77875,3.59,23.055,0.0,32.499930101168246,2023-02-26
15.0,75.75,8,27.3025,36.72,18.18,30.4125,3.26625,23.27,0.0,32.379389649969085,2023-03-06
15.0,75.75,9,27.80625,36.95,16.4,40.1175,2.08125,22.10875,0.4,29.682477510960144,2023-03-14
15.0,75.75,10,29.18625,39.08,18.63,38.51,2.1174999999999997,25.59375,0.0,38.44791728089716,2023-03-22
15.0,75.75,11,29.145,39.77,18.62,40.85,2.1525,26.18,0.33,39.59871792533868,2023-03-30
15.0,75.75,12,30.72125,39.26,21.89,30.30625,2.23,23.4825,1.09,32.602310770900715,2023-04-07
15.0,75.75,13,30.482499999999998,40.95,22.13,37.37375,2.07625,23.66375,6.99,34.048175588202895,2023-04-15
15.0,75.75,14,29.9875,38.88,20.92,48.52875,1.6825,23.58375,17.63,32.030922580222104,2023-04-23
15.0,75.75,15,28.86125,36.54,21.72,55.37125,1.89,22.75,13.84,27.862667259366667,2023-05-01
15.0,75.75,16,29.041249999999998,37.79,21.9,64.76875,2.40125,23.04625,19.38,28.5404635550593,2023-05-09
15.0,75.75,17,30.9875,40.3,21.72,50.825,2.45125,24.60125,10.75,35.42297086192832,2023-05-17
15.0,75.75,18,29.2425,38.99,22.34,60.042500000000004,2.98125,21.95375,17.560000000000002,27.629889291712967,2023-05-25
15.0,75.75,19,29.06875,38.39,22.77,62.715,3.7,24.7625,2.84,30.556260799129852,2023-06-02
15.0,75.75,20,28.22125,36.46,22.65,67.27875,4.96625,22.785,6.62,26.592653034627048,2023-06-10
15.0,75.75,21,26.66625,35.62,21.11,71.13250000000001,4.0287500000000005,18.67375,18.68,18.9640485487952,2023-06-18
15.0,75.75,22,25.4675,32.16,20.33,76.2925,4.99125,16.985,37.98,16.072643490308387,2023-06-26
15.0,75.75,23,24.92875,30.61,20.76,80.20375,5.1075,14.03375,44.54,12.31721223191015,2023-07-04
15.0,75.75,24,25.04875,30.77,21.61,80.71125,5.1525,14.34625,50.33,12.60502696840254,2023-07-12
15.0,75.75,25,24.05375,29.12,21.14,85.3425,5.9525,9.115,101.83,6.916879534850621,2023-07-20
15.0,75.75,26,24.7375,30.19,21.37,82.065,5.2749999999999995,15.3675,7.0600000000000005,13.924131032236929,2023-07-28
15.0,75.75,27,25.175,30.98,21.22,80.1,3.695,18.05125,14.15,17.33126334516901,2023-08-05
15.0,75.75,28,25.0,31.46,20.76,79.05125,3.6125,18.4375,12.35,18.015743111969424,2023-08-13
15.0,75.75,29,25.64375,32.46,20.77,76.74125000000001,3.3225000000000002,20.03,14.799999999999999,20.962393443627395,2023-08-21
15.0,75.75,30,24.528750000000002,32.58,20.53,82.29875,2.805,16.60875,98.34,14.755171947506167,2023-08-29
15.0,75.75,31,24.68375,30.17,21.27,83.12625,3.5975,18.1075,11.360000000000001,16.28353869415447,2023-09-06
15.0,75.75,32,24.915,30.43,20.92,83.1975,3.4875,16.98,21.78,15.773018372590432,2023-09-14
15.0,75.75,33,24.62625,30.9,20.22,82.96125,2.855,15.778749999999999,32.87,14.594663784700998,2023-09-22
15.0,75.75,34,25.13125,32.85,20.87,79.92875000000001,2.8775,15.46125,9.68,15.45892497722863,2023-09-30
15.0,75.75,35,26.95125,33.26,21.29,70.71125,1.46625,18.18375,0.99,20.36451520470914,2023-10-08
15.0,75.75,36,26.765,34.04,19.3,61.66625,1.9075,18.37375,0.27,21.17453600396701,2023-10-16
15.0,75.75,37,25.8,33.95,17.52,57.1625,2.13625,18.39875,1.4000000000000001,21.956445540908483,2023-10-24
15.0,75.75,38,26.177500000000002,33.37,21.4,71.0875,2.0675,13.4375,40.16,13.755401775460282,2023-11-01
15.0,75.75,39,24.0425,31.36,17.36,72.74000000000001,2.2625,16.45875,20.37,17.314847374014033,2023-11-09
15.0,75.75,40,25.225,32.42,18.38,70.31625,2.41375,15.25375,0.12,17.137692587696353,2023-11-17
15.0,75.75,41,25.47125,33.31,19.22,68.5525,2.605,15.82125,1.75,17.328481976668634,2023-11-25
15.0,75.75,42,25.415,33.27,19.05,66.85625,2.17625,14.05375,1.7000000000000002,15.862440557506908,2023-12-03
15.0,75.75,43,24.06875,32.57,15.7,61.36375,2.69875,14.9875,0.0,17.364273455606416,2023-12-11
15.0,75.75,44,23.66375,33.65,15.68,52.90625,2.83625,16.91625,0.0,20.43446830958947,2023-12-19
15.0,75.75,45,23.94875,33.49,15.61,53.55375,2.875,18.14125,1.78,22.336949400838897,2023-12-27
15.0,75.75,46,23.45,32.8,17.05,63.20375,2.8575,14.00875,17.56,15.477887377497172,2024-01-04
15.0,75.75,47,24.42875,33.2,16.66,55.73625,1.6925,18.05125,0.0,22.5307509783151,2024-01-12
15.0,75.75,48,24.86,35.18,14.77,51.72375,2.0075,19.595,0.0,25.489049488845424,2024-01-20
15.0,75.75,49,25.18625,35.42,15.61,48.16125,2.25125,20.54375,0.0,26.924246729021906,2024-01-28
15.0,75.75,50,27.24625,36.76,18.88,36.54,2.53125,21.3825,0.0,29.61320150211505,2024-02-05
15.0,75.75,51,26.79875,36.54,17.04,34.8775,2.4587499999999998,22.7925,0.0,31.88606117593856,2024-02-13
15.0,75.75,52,27.50375,37.21,16.99,39.85375,2.50375,23.425,0.0,33.146197773122694,2024-02-21
15.0,75.75,53,28.947499999999998,38.41,19.71,36.52875,2.3175,23.465,0.0,33.316110174222615,2024-02-29
15.0,75.75,54,30.4225,38.84,19.81,33.86875,2.04375,22.1425,0.0,32.09989827321224,2024-03-08
15.0,75.75,55,30.72375,39.32,20.66,33.475,2.21375,22.6575,0.78,32.51565202551575,2024-03-16
15.0,75.75,56,31.95875,40.92,22.56,30.84875,2.07625,22.77875,0.0,34.4149651624109,2024-03-24
15.0,75.75,57,32.465,41.7,21.72,33.91125,1.7887499999999998,23.54375,0.0,36.72251155783032,2024-04-01
15.0,75.75,58,32.33875,40.84,23.77,39.5,2.03125,22.82,10.280000000000001,33.226872950073755,2024-04-09
15.0,75.75,59,30.3575,39.17,23.55,57.745000000000005,1.6675,18.63875,36.76,23.072978533764235,2024-04-17
15.0,75.75,60,31.30375,41.12,22.8,50.85,2.02,25.01875,0.15,37.097924465871834,2024-04-25
15.0,75.75,61,32.22,42.29,21.98,45.47875,2.61,25.81875,5.27,39.77839546520983,2024-05-03
15.0,75.75,62,29.53125,39.35,24.03,62.9875,1.9175,20.10125,40.56,22.8798007272974,2024-05-11
15.0,75.75,63,28.4025,36.91,23.12,72.46125,2.66875,17.25375,51.730000000000004,18.956128380994535,2024-05-19
15.0,75.75,64,28.23875,36.74,23.42,71.61375,3.62,20.9025,14.219999999999999,22.64266948612698,2024-05-27
15.0,75.75,65,25.85875,33.08,21.52,78.46875,4.1575,14.4975,62.72,13.513286191601333,2024-06-04
15.0,75.75,66,25.36,31.82,21.04,77.63125,4.2225,18.427500000000002,48.730000000000004,17.98305733792212,2024-06-12
15.0,75.75,67,24.7625,31.42,20.4,79.09875,5.373749999999999,16.565,30.35,14.410491047909492,2024-06-20
15.0,75.75,68,25.0125,30.25,20.87,81.965,5.4625,15.6075,48.03,13.584394416696652,2024-06-28
15.0,75.75,69,24.4325,29.97,20.42,83.575,5.0425,14.9875,47.550000000000004,12.58605027195717,2024-07-06
15.0,75.75,70,24.7025,29.61,21.6,86.425,6.3525,12.58125,74.61,8.992479098578062,2024-07-14
15.0,75.75,71,24.5375,29.71,21.77,84.675,6.67625,11.715,50.28,9.120782423515047,2024-07-22
15.0,75.75,72,24.3475,28.95,21.3,86.785,4.76625,14.1975,37.42,11.009343278205664,2024-07-30
15.0,75.75,73,25.22,30.65,21.49,84.265,2.76375,17.45625,36.51,15.613390797318683,2024-08-07
15.0,75.75,74,26.052500000000002,30.74,22.13,84.53375,2.12125,15.48875,79.04,13.512528580295603,2024-08-15
15.0,75.75,75,24.31375,28.88,21.71,87.92999999999999,4.44,15.105,36.089999999999996,11.3564484546774,2024-08-23
15.0,75.75,76,24.34375,29.35,21.52,86.995,3.97,14.22125,26.44,11.714853938704206,2024-08-31
15.0,75.75,77,24.295,29.45,20.13,85.6825,3.49625,18.2075,17.92,15.700892532096095,2024-09-08
15.0,75.75,78,24.35625,30.43,19.55,83.62375,2.54875,17.74125,58.980000000000004,16.334981925689736,2024-09-16
15.0,75.75,79,24.845,31.78,21.02,85.30125,2.3975,15.89125,48.53,13.974955167075807,2024-09-24
15.0,75.75,80,24.86125,30.9,20.05,85.295,1.9537499999999999,17.68625,41.71,15.085831756043987,2024-10-02
15.0,75.75,81,24.5125,29.43,20.94,88.11500000000001,2.15,13.94,98.99,11.385459135060579,2024-10-10
15.0,75.75,82,24.4,29.21,19.54,85.6625,1.60125,15.4025,64.01,13.238773791449631,2024-10-18
15.0,75.75,83,23.895,29.49,17.72,83.19375,1.49875,16.9225,10.91,16.113026772195635,2024-10-26
15.0,75.75,84,23.1975,29.09,17.74,82.46875,1.9962499999999999,17.9725,0.27,16.84702941634019,2024-11-03
15.0,75.75,85,22.96875,29.22,15.93,82.97749999999999,2.4475,15.35625,3.28,14.197208152096794,2024-11-11
15.0,75.75,86,21.05125,27.97,14.42,79.02,2.0925000000000002,17.0825,0.0,17.1362310148248,2024-11-19
15.0,75.75,87,22.845,29.9,13.48,80.71375,2.8,14.07625,14.14,13.405299249498317,2024-11-27
15.0,75.75,88,24.505,30.37,19.66,80.34375,1.6775,14.0325,6.76,13.023298494185644,2024-12-05
15.0,75.75,89,22.255,30.78,13.16,75.5675,2.12125,16.40125,0.0,17.317843522142336,2024-12-13
15.0,75.75,90,24.075,31.03,18.57,74.8375,1.99375,13.45,1.24,14.215009172465976,2024-12-21
15.0,75.75,91,22.810000000000002,30.98,16.82,66.66666666666667,2.8466666666666662,18.62,0.0,7.808505013290557,2024-12-29
15.0,76.0,0,22.22875,30.71,15.36,66.515,2.89125,16.6625,0.0,18.041464208734308,2023-01-01
15.0,76.0,1,21.2375,32.41,11.63,50.35625,2.1425,20.2525,0.0,25.285221770535635,2023-01-09
15.0,76.0,2,22.53,32.32,12.58,54.93625,2.79875,19.3925,0.01,23.695840959395788,2023-01-17
15.0,76.0,3,23.93,32.52,14.45,52.295,3.09625,19.28125,0.0,23.38877275201036,2023-01-25
15.0,76.0,4,25.92625,34.79,17.3,46.64625,2.30375,20.072499999999998,0.0,25.531648976589842,2023-02-02
15.0,76.0,5,25.285,35.89,15.88,31.3375,2.5825,23.74875,0.0,32.94545170442506,2023-02-10
15.0,76.0,6,26.11,36.08,16.4,32.480000000000004,2.49875,23.60125,0.0,32.84956564815185,2023-02-18
15.0,76.0,7,26.26625,35.43,17.16,31.7425,3.71875,22.955,0.0,31.285688371215542,2023-02-26
15.0,76.0,8,26.82375,35.88,18.09,33.4025,3.39625,22.88,0.0,30.543443748423652,2023-03-06
15.0,76.0,9,27.72875,36.35,17.23,40.285,2.5612500000000002,21.7675,1.96,28.357448102716145,2023-03-14
15.0,76.0,10,29.57625,38.5,18.83,35.70625,2.1025,24.79625,0.04,35.98221116835772,2023-03-22
15.0,76.0,11,29.5225,38.92,19.36,38.3025,2.21125,25.6675,0.88,37.069590530746595,2023-03-30
15.0,76.0,12,30.75375,38.92,21.86,30.79625,2.76,24.435,0.39,33.93976253253932,2023-04-07
15.0,76.0,13,30.5975,40.29,21.79,34.511250000000004,2.12125,23.423750000000002,5.14,33.06647877296332,2023-04-15
15.0,76.0,14,29.51375,38.39,21.04,51.82125,1.96125,24.005,32.21,30.104080300675527,2023-04-23
15.0,76.0,15,27.73375,34.66,22.4,65.5525,1.9125,22.66375,20.23,24.668728297699705,2023-05-01
15.0,76.0,16,29.3925,37.33,22.06,62.9425,2.77125,24.13625,12.73,30.0246191181651,2023-05-09
15.0,76.0,17,31.17125,39.49,21.97,49.55,2.57625,24.545,11.31,33.95056161337936,2023-05-17
15.0,76.0,18,29.580000000000002,38.54,23.09,58.64375,3.1675,22.2375,12.96,26.96057591840757,2023-05-25
15.0,76.0,19,29.5875,38.3,22.77,59.305,4.16,23.875,6.040000000000001,29.741959501807905,2023-06-02
15.0,76.0,20,28.99375,37.3,22.82,62.3375,5.74375,24.09125,1.1,29.41649546537626,2023-06-10
15.0,76.0,21,27.3475,35.0,21.5,65.80875,4.74375,18.2425,8.25,18.751335092298923,2023-06-18
15.0,76.0,22,25.9425,32.64,20.52,72.39875,5.70625,18.47375,19.85,18.45029814954747,2023-06-26
15.0,76.0,23,25.39875,31.64,21.08,76.31875,5.74125,15.23875,21.78,14.081789235865905,2023-07-04
15.0,76.0,24,25.61875,31.82,21.5,76.26875,5.875,14.71,30.8,13.983685035130623,2023-07-12
15.0,76.0,25,24.5,30.17,21.13,81.7225,6.7775,9.79875,66.0,7.91230427400077,2023-07-20
15.0,76.0,26,25.45625,31.61,21.42,77.36125,6.1125,15.61125,1.96,15.223039747180547,2023-07-28
15.0,76.0,27,26.0775,32.37,21.61,74.34375,4.28875,19.39875,10.51,19.898932346342946,2023-08-05
15.0,76.0,28,25.83375,32.85,21.17,73.36,4.28625,18.7075,7.3,19.292806520993903,2023-08-13
15.0,76.0,29,26.62,33.87,21.43,70.77125,3.945,20.39125,11.31,22.901207273203752,2023-08-21
15.0,76.0,30,25.07875,33.28,20.23,78.435,3.39625,15.33625,87.23,14.14560221278879,2023-08-29
15.0,76.0,31,25.165,30.93,21.47,79.24249999999999,4.39125,18.475,6.5,17.274283946374528,2023-09-06
15.0,76.0,32,25.64375,31.77,21.31,78.13625,4.1362499999999995,18.7575,7.6899999999999995,18.693334081890555,2023-09-14
15.0,76.0,33,25.4375,31.48,20.74,78.10875,3.11875,16.755,17.71,16.559231444034445,2023-09-22
15.0,76.0,34,26.06125,34.26,20.74,73.52,3.275,16.7725,2.36,18.12011233793437,2023-09-30
15.0,76.0,35,27.80375,34.66,20.78,63.26625,1.84625,19.60625,1.24,23.152343496311538,2023-10-08
15.0,76.0,36,27.79125,35.01,19.98,53.76625,2.505,19.5475,0.03,23.531533617787968,2023-10-16
15.0,76.0,37,26.405,34.34,18.01,51.90875,2.60125,19.2,0.24,22.936133430049583,2023-10-24
15.0,76.0,38,26.541249999999998,34.23,21.71,68.735,2.6712499999999997,14.2075,39.629999999999995,14.999076276673408,2023-11-01
15.0,76.0,39,24.14,31.27,17.66,71.1275,2.51875,16.41125,18.19,17.23288191187321,2023-11-09
15.0,76.0,40,25.28875,32.15,18.42,70.1625,2.77875,15.90875,0.03,17.420159121720477,2023-11-17
15.0,76.0,41,25.541249999999998,33.06,19.51,67.5975,3.13625,15.1025,1.17,16.24547601974346,2023-11-25
15.0,76.0,42,25.25875,33.19,19.61,66.2575,2.68375,13.883750000000001,4.09,15.020011438701847,2023-12-03
15.0,76.0,43,23.59875,31.49,15.71,63.81999999999999,3.06125,14.700000000000001,0.0,16.29640558622028,2023-12-11
15.0,76.0,44,23.185,32.64,15.99,57.7525,3.01125,16.5425,0.0,18.81581291463506,2023-12-19
15.0,76.0,45,23.46375,32.27,15.96,57.84,3.15625,17.90625,0.29,20.918220509546657,2023-12-27
15.0,76.0,46,23.795,32.49,17.45,59.7625,3.51375,15.485,8.31,16.858002796754732,2024-01-04
15.0,76.0,47,24.841250000000002,32.62,16.71,54.18,2.01125,17.0575,0.0,20.8226732725077,2024-01-12
