sample_id,ndvi_mean,ndvi_std,ndvi_min,ndvi_max,ndvi_median,evi_mean,evi_std,evi_max,savi_mean,savi_max,ndwi_mean,ndwi_std,ndwi_min,ndmi_mean,ndmi_std,lswi_mean,vv_db_mean,vv_db_std,vh_db_mean,vh_db_std,vh_vv_ratio_mean,vh_vv_ratio_std,rvi_mean,rvi_max,vci_mean,vci_min,ndwi_anomaly_mean,ndwi_anomaly_min,sar_moisture_proxy_mean,sar_moisture_proxy_min,csi_mean,csi_min,temp_mean_mean,temp_max_max,temp_min_min,temp_range_mean,rh_mean_mean,wind_mean_mean,solar_rad_mean,precip_8day_sum,precip_8day_mean,precip_8day_max,eto_8day_sum,eto_8day_mean,etc_8day_sum,water_deficit_sum,water_deficit_mean,water_deficit_max,advisory_0_frac,advisory_1_frac,advisory_2_frac,advisory_3_frac,ndvi_peak_day,ndvi_amplitude,green_up_rate,senescence_rate,season_length,stress_flag,stress_intensity,clay_pct,sand_pct,silt_pct,awc_mm_m,bulk_density,soc_g_kg,ph_water,cec_cmol_kg,nitrogen_g_kg,elevation_m,slope_deg,aspect_deg,twi,latitude,longitude,crop_type,crop_class,crop_label,season,confidence
24,0.36871152173913047,0.13588446110112798,0.06669,0.56327,0.409945,0.49498673913043484,0.1624285666179901,0.69944,0.36871152173913047,0.56327,0.256480652173913,0.09975222010121264,0.049,0.23850326086956522,0.09065909284675806,0.20122934782608698,-7.056739130434783,1.820870761595888,-13.480608695652172,2.7469953321018554,-6.423782608695651,1.1862971505776267,0.7558760869565218,1.0731,0.6082031530450892,0.0,1.5929286875056593e-16,-2.079960245129329,-5.213221159109431e-16,-1.7955586770414433,0.5435251659553214,0.1012028452521015,26.28,41.3,10.77,16.161739130434785,56.08391304347826,3.068260869565217,19.33717391304348,520.26,11.31,124.1,1090.43,23.705000000000002,945.538,723.0345,15.718141304347826,40.634499999999996,0.2391304347826087,0.21739130434782608,0.41304347826086957,0.13043478260869565,128.0,0.49658,0.024560222222222223,0.025942888888888887,288.0,0.0,0.0,50.5,10.8,38.7,201.6,1.426,8.54,7.91,24.1,1.42,408.3,14.88,127.6,7.56,16.314551,74.972017,Sugarcane,Sugarcane,0,Kharif_2023,0.9
25,0.38680565217391305,0.1323119888017572,0.07948,0.53371,0.41919,0.5152495652173913,0.15947823440424602,0.67262,0.38680565217391305,0.53371,0.270584347826087,0.09753439574842131,0.01573,0.24812847826086956,0.08952357449837547,0.21317152173913043,-7.477304347826087,1.7044431983569064,-13.973152173913043,2.7898734895044286,-6.495934782608695,1.3628113817835696,0.750291304347826,1.0733,0.6765859854565155,0.0,-2.4617988806905646e-16,-2.6129689518296115,-2.3169871818264136e-16,-1.7380170980255696,0.5723627514366249,0.039356795053801866,26.282608695652176,40.94,10.8,15.671086956521739,58.04326086956521,3.1482608695652172,19.208913043478262,542.49,11.793260869565218,102.92,1067.69,23.210652173913044,907.151,663.1055,14.41533695652174,37.889,0.2608695652173913,0.1956521739130435,0.4782608695652174,0.06521739130434782,136.0,0.45423,0.022674,0.022210222222222225,304.0,0.0,0.0,54.6,16.5,28.9,129.7,1.428,4.98,8.41,39.2,0.4,598.1,1.88,263.3,10.49,15.593448,75.871821,Sugarcane,Sugarcane,0,Kharif_2023,0.84
26,0.3331532608695652,0.14218985094356296,0.05693,0.51747,0.391125,0.4535028260869565,0.17437771581207204,0.65754,0.3331532608695652,0.51747,0.23658565217391303,0.10111427672912521,0.04312,0.21649065217391303,0.09531334567629897,0.19059456521739132,-7.594739130434783,1.8454113113917348,-14.162891304347827,2.878233657631483,-6.568108695652174,1.3561260712986978,0.7400326086956521,1.1014,0.5997812586736553,0.0,1.5929286875056593e-16,-1.9133366566245409,3.5237513390276706e-16,-1.7587552984901915,0.5399125034694622,0.12224979667957857,25.4704347826087,40.97,10.89,14.958695652173914,62.68521739130435,2.6454347826086955,18.71913043478261,886.9499999999999,19.281521739130433,181.14,1010.21,21.96108695652174,876.3135,626.1245,13.611402173913044,35.582,0.32608695652173914,0.13043478260869565,0.5,0.043478260869565216,200.0,0.46054,0.02528466666666667,0.027228222222222223,256.0,0.0,0.0,31.3,31.7,37.0,166.0,1.287,8.61,7.76,27.1,0.55,670.7,0.02,27.7,12.92,15.39732,74.869941,Sugarcane,Sugarcane,0,Kharif_2023,0.87
27,0.39264000000000004,0.12023886265818275,0.06987,0.56265,0.424775,0.5236617391304348,0.14220542190482907,0.69889,0.39264000000000004,0.56265,0.27641608695652176,0.08456942227748646,0.02631,0.25296065217391306,0.07450949354581672,0.21818260869565217,-7.233086956521738,1.7167996689717893,-13.480608695652172,2.8433836140787587,-6.247739130434783,1.320798991095628,0.7840282608695652,1.1977,0.6549981736271765,0.0,-2.3169871818264136e-16,-2.957405646403516,-5.599385689413833e-16,-1.904207113503417,0.5651415740577951,0.0636072109168066,26.282608695652176,40.94,10.8,15.671086956521739,58.04326086956521,3.1482608695652172,19.208913043478262,542.49,11.793260869565218,102.92,1067.69,23.210652173913044,907.611,659.9355,14.346423913043479,37.889,0.2608695652173913,0.1956521739130435,0.4782608695652174,0.06521739130434782,136.0,0.49278,0.020652666666666666,0.022197333333333336,312.0,0.0,0.0,51.8,13.8,34.3,163.8,1.475,10.39,7.78,36.9,1.51,637.6,0.9,288.3,12.56,15.394112,75.376879,Sugarcane,Sugarcane,0,Kharif_2023,0.97
28,0.3893832608695652,0.11559239742502,0.09119,0.55633,0.4177,0.5208617391304348,0.13643809725870143,0.69322,0.3893832608695652,0.55633,0.2674017391304348,0.08501397653208029,0.02781,0.24911934782608697,0.07541959522570818,0.21055521739130434,-7.1205869565217395,1.7254577695477666,-13.444543478260869,2.7837325997581974,-6.323978260869565,1.2361490828668134,0.7710760869565216,1.1932,0.6410828156459673,0.0,-2.0273637840981118e-16,-2.8182629363305236,-3.4754807727396206e-16,-2.00897763033163,0.5599371863074926,0.03987475335918995,25.4704347826087,40.97,10.89,14.958695652173914,62.68521739130435,2.6454347826086955,18.71913043478261,886.9499999999999,19.281521739130433,181.14,1010.21,21.96108695652174,827.4335,565.0755,12.28425,35.3465,0.32608695652173914,0.2608695652173913,0.391304347826087,0.021739130434782608,112.0,0.46514,0.023375555555555556,0.025130888888888887,304.0,1.0,0.2389,47.0,26.5,26.5,197.1,1.27,8.72,7.8,25.2,0.51,563.9,1.79,318.8,11.82,15.599101,74.828981,Sugarcane,Sugarcane,0,Kharif_2023,1.0
29,0.36032413043478256,0.14265281374451422,0.0665,0.53783,0.41742,0.48430978260869567,0.17269652514665562,0.6764,0.36032413043478256,0.53783,0.25561521739130433,0.09935494388502333,0.03825,0.2288663043478261,0.09314296121455673,0.20500065217391306,-7.035717391304347,1.882818202860848,-13.202565217391305,2.8305227287330514,-6.1668260869565215,1.3433767288995266,0.7962217391304347,1.3982,0.6233936529284845,0.0,1.9308226515220113e-16,-2.1877644824886238,1.5929286875056593e-16,-1.9694011731549763,0.5498330396680875,0.15751030867164995,25.785652173913046,40.83,10.97,15.586521739130434,58.73521739130435,3.033478260869565,18.71913043478261,638.6,13.882608695652175,149.54,1035.21,22.504565217391306,910.1605,692.6325,15.057228260869566,37.528000000000006,0.30434782608695654,0.15217391304347827,0.45652173913043476,0.08695652173913043,152.0,0.47133,0.021990666666666665,0.023691777777777777,280.0,0.0,0.0,50.1,25.0,24.9,196.8,1.424,8.38,7.76,12.7,1.05,530.7,12.61,54.7,9.34,15.764289,74.636364,Sugarcane,Sugarcane,0,Kharif_2023,0.71
30,0.19848391304347826,0.1327808818982656,0.01161,0.39502,0.225835,0.2868332608695652,0.18008031071415947,0.53525,0.19848391304347826,0.39502,0.13709326086956522,0.09491718769665243,-0.01934,0.1257754347826087,0.08484586499991938,0.10812717391304347,-6.50795652173913,2.0490413471943616,-12.372,3.1130060070613403,-5.864043478260869,1.3345484122857054,0.8407652173913043,1.3136,0.48739968452434285,0.0,-2.172175482962263e-17,-1.6481025688362483,-4.827056628805028e-17,-1.9752612060664223,0.4949598738097371,0.12130489014982133,26.282608695652176,40.94,10.8,15.671086956521739,58.04326086956521,3.1482608695652172,19.208913043478262,542.49,11.793260869565218,102.92,1067.69,23.210652173913044,931.439,696.293,15.136804347826088,43.842,0.1956521739130435,0.1956521739130435,0.5434782608695652,0.06521739130434782,72.0,0.38341,0.024335555555555555,0.022736,176.0,0.0,0.0,47.8,20.0,32.1,226.8,1.354,8.29,7.58,35.7,1.03,661.0,2.98,113.0,9.94,15.164474,75.441169,Cotton,Cotton,1,Kharif_2023,0.94
31,0.19495760869565218,0.12305665517575014,0.02535,0.42489,0.208665,0.2842273913043478,0.16507904567791867,0.56655,0.19495760869565218,0.42489,0.13653282608695652,0.088820221312818,-0.00461,0.1262663043478261,0.07882953877713877,0.10737978260869566,-6.429652173913044,1.933657710918654,-12.439108695652173,3.027241283400234,-6.009434782608696,1.3432929134063538,0.8191826086956522,1.3268,0.4245072050249091,0.0,9.654113257610057e-18,-1.5890843774174164,-2.6066105795547156e-16,-2.070496111002971,0.4699178213213815,0.09889723469012099,24.806956521739128,40.83,11.91,14.50391304347826,65.76760869565217,2.561086956521739,18.71913043478261,1400.82,30.452608695652174,347.06,975.79,21.21282608695652,854.918,633.218,13.765608695652173,38.084999999999994,0.34782608695652173,0.10869565217391304,0.5,0.043478260869565216,40.0,0.39954,0.022723999999999998,0.023314666666666664,136.0,0.0,0.0,45.5,21.2,33.3,159.6,1.232,7.81,8.09,34.3,0.97,588.8,1.42,268.4,11.87,15.63324,74.595292,Cotton,Cotton,1,Kharif_2023,0.81
32,0.17981086956521738,0.11515931935706554,0.03335,0.37875,0.12123500000000001,0.26507434782608696,0.15553095015536897,0.51777,0.17981086956521738,0.37875,0.12678304347826086,0.07850792851311446,0.01162,0.12124,0.08104227185035391,0.09798891304347826,-6.439413043478261,1.9628573455392004,-12.251891304347826,3.01857092919636,-5.8125,1.3813837627538557,0.8496934782608696,1.1655,0.42403262757735205,0.0,1.3033052897773578e-16,-1.4668969830101082,-1.4481169886415086e-16,-2.1961083079194217,0.47012820397964783,0.12253771652800952,26.28,41.3,10.77,16.161739130434785,56.08391304347826,3.068260869565217,19.33717391304348,520.26,11.31,124.1,1090.43,23.705000000000002,953.7835,736.3865,16.008402173913044,35.4815,0.1956521739130435,0.21739130434782608,0.5,0.08695652173913043,56.0,0.3454,0.019781111111111107,0.01941311111111111,120.0,1.0,0.3171,30.8,25.7,43.5,222.4,1.447,12.01,7.69,22.5,1.04,423.7,2.77,228.8,11.1,16.494182,75.293672,Cotton,Cotton,1,Kharif_2023,0.99
33,0.16841173913043478,0.11526130834478956,0.0,0.35171,0.12,0.24909978260869564,0.15871676676099092,0.48802,0.16841173913043478,0.35171,0.11974608695652175,0.0826983121815745,0.00113,0.11042260869565217,0.07685618865950677,0.09313760869565217,-6.483173913043478,2.0179166848162744,-12.361173913043478,3.142150143554201,-5.877999999999999,1.3627746532554657,0.8393717391304348,1.1678,0.47883693705164704,0.0,-1.520522838073584e-16,-1.434322948406556,-3.137586808723268e-17,-1.9199674781080225,0.4915347748206588,0.23723205388697463,25.135217391304348,41.2,11.07,14.889130434782608,63.56934782608696,2.8845652173913043,18.985869565217392,1126.8,24.495652173913044,303.69,1005.8,21.86521739130435,859.3204999999999,612.1184999999999,13.306923913043477,44.854499999999994,0.3695652173913043,0.15217391304347827,0.3695652173913043,0.10869565217391304,64.0,0.35171,0.018159111111111112,0.019614444444444448,144.0,1.0,0.1525,50.3,14.5,35.3,173.4,1.394,3.16,7.99,24.0,1.42,407.6,1.16,338.3,12.3,16.29117,74.517222,Cotton,Cotton,1,Kharif_2023,0.92
34,0.17220086956521738,0.12165069043647672,0.02954,0.39696,0.109405,0.2533313043478261,0.16440354369806967,0.53731,0.17220086956521738,0.39696,0.121005,0.08442682448263834,0.00892,0.11225978260869565,0.08184219334220462,0.09676478260869566,-6.545065217391304,2.062124076471463,-12.560239130434782,3.20316403426905,-6.0150434782608695,1.3525847019116428,0.8186586956521739,1.1872,0.3882773653182119,0.0,-3.921983510904086e-17,-1.3275993819126684,-1.0860877414811314e-16,-1.9005460864430634,0.45531094612728473,0.15690041830452087,25.785652173913046,40.83,10.97,15.586521739130434,58.73521739130435,3.033478260869565,19.33717391304348,638.6,13.882608695652175,149.54,1061.2,23.069565217391304,919.8919999999999,671.4799999999999,14.597391304347823,44.895999999999994,0.2391304347826087,0.2391304347826087,0.41304347826086957,0.10869565217391304,104.0,0.36741999999999997,0.022136222222222224,0.02107888888888889,104.0,0.0,0.0,46.0,19.2,34.8,164.8,1.344,7.6,8.29,43.4,0.83,422.5,3.25,161.9,9.98,16.022566,75.305455,Cotton,Cotton,1,Kharif_2023,0.78
35,0.16542695652173914,0.1253088356531718,0.0,0.36623,0.10186,0.24291717391304346,0.17275132912385358,0.50411,0.16542695652173914,0.36623,0.11638000000000001,0.09216848207977003,-0.04923,0.10567021739130435,0.08405224019723634,0.08801934782608696,-6.7879130434782615,2.182763649098566,-12.910347826086957,3.256769846317676,-6.122434782608695,1.3924380800463922,0.8039565217391305,1.191,0.4517023633283432,0.0,-1.351575856065408e-16,-1.7968181341715899,1.2791700066333325e-16,-1.859711450215342,0.48068094533133726,0.11729700805474433,25.785652173913046,40.83,10.97,15.586521739130434,58.73521739130435,3.033478260869565,18.985869565217392,638.6,13.882608695652175,149.54,1046.32,22.746086956521737,921.389,692.4359999999999,15.052956521739128,34.485499999999995,0.2391304347826087,0.1956521739130435,0.5,0.06521739130434782,88.0,0.36623,0.021808666666666664,0.021579777777777778,72.0,0.0,0.0,37.4,21.2,41.4,204.2,1.349,5.6,7.8,38.8,1.3,468.5,0.85,156.3,12.49,15.961443,74.667328,Cotton,Cotton,1,Kharif_2023,0.83
36,0.192185,0.12344716618411657,0.03177,0.42695,0.21781499999999998,0.280374347826087,0.16611780767010134,0.56868,0.192185,0.42695,0.13627739130434782,0.09574057069752573,0.01034,0.12209152173913043,0.08442664579299045,0.10167804347826088,-6.735804347826087,1.9139799792238072,-12.552021739130435,2.987767590910426,-5.816152173913044,1.3067191140391143,0.8473565217391305,1.2534,0.40592894377245814,0.0,2.6548811458427657e-17,-1.3154025549129351,1.0619524583371063e-16,-2.0219036712386225,0.462126785596923,0.07420978747067736,27.116521739130434,41.07,11.43,16.204347826086956,54.356521739130436,3.1682608695652177,19.457608695652173,457.64,9.948695652173912,87.49,1113.52,24.20695652173913,969.1695,728.8045,15.84357608695652,34.823,0.21739130434782608,0.21739130434782608,0.5217391304347826,0.043478260869565216,128.0,0.39518,0.02453933333333334,0.024309555555555563,128.0,1.0,0.2536,38.2,24.5,37.2,221.6,1.393,6.7,6.83,50.4,0.6,525.3,2.03,235.9,11.09,15.680586,75.930724,Cotton,Cotton,1,Kharif_2023,0.96
37,0.19103108695652174,0.11409593809554917,0.0,0.35633,0.168435,0.2805558695652174,0.15403310679599708,0.49317,0.19103108695652174,0.35633,0.13760913043478262,0.08179020655381633,-0.00916,0.12176804347826087,0.08046711807715318,0.10128652173913044,-6.695108695652174,2.079680480033849,-12.97136956521739,3.2484519140914214,-6.276326086956522,1.492819778574879,0.7844478260869565,1.1263,0.5361072235189901,0.0,-1.6411992537937096e-16,-1.794458488599261,-3.1858573750113186e-16,-1.8884781419023844,0.5144428894075961,0.15165887672245854,25.4704347826087,40.97,10.89,14.958695652173914,62.68521739130435,2.6454347826086955,19.208913043478262,886.9499999999999,19.281521739130433,181.14,1027.58,22.33869565217391,891.875,646.9839999999999,14.06486956521739,33.93449999999999,0.34782608695652173,0.06521739130434782,0.5217391304347826,0.06521739130434782,128.0,0.35633,0.017735777777777774,0.01745622222222222,128.0,0.0,0.0,40.1,24.1,35.7,156.3,1.472,6.97,7.75,30.8,0.52,677.9,2.09,351.6,10.5,15.395084,75.250879,Cotton,Cotton,1,Kharif_2023,0.75
38,0.17059913043478261,0.1199164033969978,0.00338,0.35841,0.119795,0.2512945652173913,0.16429408748009736,0.49548,0.17059913043478261,0.35841,0.12312804347826088,0.08291738998999923,-0.00597,0.11395521739130436,0.08401104958381317,0.09618152173913043,-6.392978260869565,1.9243311506325216,-12.19608695652174,2.9821101986202616,-5.803108695652173,1.3302875583582319,0.8497913043478261,1.132,0.47100000122463626,0.0,-1.713605103225785e-16,-1.5569477463512966,1.0619524583371063e-16,-2.0951315100189767,0.48855510621271153,0.15010714250457902,26.714130434782607,40.91,10.59,16.38608695652174,53.86043478260869,3.228695652173913,19.33717391304348,433.44,9.422608695652174,91.05,1105.8700000000001,24.040652173913045,973.1985,741.3885,16.117141304347825,44.5625,0.1956521739130435,0.21739130434782608,0.4782608695652174,0.10869565217391304,48.0,0.35503,0.026906222222222227,0.02584422222222222,152.0,1.0,0.304,43.5,20.5,35.9,107.0,1.36,8.14,8.1,33.6,0.87,399.2,0.94,334.4,12.26,16.368942,75.805778,Cotton,Cotton,1,Kharif_2023,0.79
39,0.16970739130434784,0.12625834924092535,0.01362,0.37054,0.10538,0.24876782608695652,0.1728920610209097,0.50884,0.16970739130434784,0.37054,0.12291891304347827,0.09428221428192794,-0.00272,0.10715152173913042,0.08288305238821993,0.09253934782608696,-6.966086956521739,2.059473620192919,-12.813217391304349,3.250549764872555,-5.847043478260869,1.437748717907762,0.8461521739130435,1.3145,0.4373175818232316,0.0,-5.551115123125783e-17,-1.332583393383038,3.1858573750113186e-16,-1.779632070614509,0.47492703272929265,0.14921877596382777,26.709782608695654,41.08,11.14,16.179347826086957,54.92891304347826,3.2086956521739127,19.33717391304348,458.26,9.962173913043477,89.92,1099.56,23.903478260869566,964.0224999999999,742.7505,16.14675,41.0865,0.15217391304347827,0.30434782608695654,0.4782608695652174,0.06521739130434782,40.0,0.35691999999999996,0.022486888888888886,0.022679333333333333,128.0,0.0,0.0,46.1,20.6,33.3,192.7,1.303,9.35,8.75,50.2,1.91,425.5,4.05,83.9,9.39,15.958424,75.413455,Cotton,Cotton,1,Kharif_2023,0.75
40,0.19505913043478262,0.13007646518407012,0.0,0.38938,0.219955,0.2828423913043478,0.17588631608936478,0.52923,0.19505913043478262,0.38938,0.13463608695652174,0.09045361921334198,-0.01606,0.12214934782608697,0.09223827654268708,0.1095745652173913,-6.551347826086957,2.072314993403285,-12.42445652173913,3.1117779248563324,-5.873108695652174,1.3665157514766588,0.8402695652173913,1.2654,0.5009479953638671,0.0,4.827056628805028e-18,-1.666003950611342,-2.944504543571067e-16,-1.9424726391874325,0.5003791981455469,0.14032886147264684,26.28,41.3,10.77,16.161739130434785,56.08391304347826,3.068260869565217,19.33717391304348,520.26,11.31,124.1,1090.43,23.705000000000002,940.7909999999999,728.467,15.836239130434782,36.893499999999996,0.21739130434782608,0.21739130434782608,0.45652173913043476,0.10869565217391304,88.0,0.38938,0.02021844444444444,0.022015555555555552,128.0,0.0,0.0,41.9,16.6,41.5,161.2,1.336,5.69,7.66,29.9,1.97,445.7,0.72,75.6,12.44,16.143766,75.309069,Cotton,Cotton,1,Kharif_2023,0.93
41,0.1825908695652174,0.11317455970169044,0.0073,0.35139,0.162765,0.26912956521739134,0.15454949482582553,0.48766,0.1825908695652174,0.35139,0.12692413043478262,0.08039820527505122,-0.01141,0.1230945652173913,0.07744482651701924,0.10237565217391303,-6.449934782608696,1.9783136073397232,-12.534739130434781,3.093276769847671,-6.0847173913043475,1.4414168594830339,0.8109000000000001,1.1829,0.5094331993525456,0.0,-1.7377403863698103e-16,-1.7206121699051136,-4.1512687007723246e-16,-1.8402041889854996,0.5037732797410183,0.16318232915019992,24.806956521739128,40.83,11.91,14.50391304347826,65.76760869565217,2.561086956521739,18.71913043478261,1400.82,30.452608695652174,347.06,975.79,21.21282608695652,858.3805,636.6804999999999,13.840880434782607,38.084999999999994,0.34782608695652173,0.10869565217391304,0.5,0.043478260869565216,112.0,0.34409,0.018578666666666663,0.019733111111111108,96.0,1.0,0.1599,39.9,22.2,38.0,140.6,1.213,10.96,8.07,26.4,1.44,548.8,0.81,124.4,12.35,15.795531,74.500858,Cotton,Cotton,1,Kharif_2023,0.8
42,0.19958065217391302,0.12953965977692228,0.0,0.37623,0.24894,0.2889623913043478,0.17602998586964014,0.51504,0.19958065217391302,0.37623,0.13879021739130434,0.09105843499861031,-0.00854,0.12213543478260869,0.08788602535118416,0.10671413043478262,-6.422021739130435,1.9685905786078466,-12.316847826086958,3.2884913796612385,-5.894717391304347,1.6452206155750184,0.8449565217391305,1.365,0.5304751140895544,0.0,4.344350965924526e-17,-1.617974407242479,4.368486249068551e-16,-2.0797233090565594,0.5123449032991886,0.04869285186518129,26.380434782608695,40.29,11.63,14.951304347826087,59.494565217391305,3.3778260869565218,19.457608695652173,468.87,10.192826086956522,87.23,1051.85,22.866304347826084,913.9884999999999,690.8955,15.019467391304348,41.9265,0.21739130434782608,0.2608695652173913,0.45652173913043476,0.06521739130434782,104.0,0.37623,0.018102,0.017053555555555554,120.0,0.0,0.0,51.8,13.2,34.9,157.8,1.343,1.0,8.09,42.1,1.57,705.7,3.44,220.8,10.97,15.029215,75.893648,Cotton,Cotton,1,Kharif_2023,0.96
43,0.17757173913043478,0.12328679198076413,0.00814,0.38309,0.141755,0.2603563043478261,0.16751263208564565,0.52246,0.17757173913043478,0.38309,0.12352282608695653,0.08899325614057738,-0.00296,0.11401326086956522,0.08313273560475704,0.09237152173913044,-6.646521739130435,2.018156185334969,-12.790978260869565,3.1544648110196714,-6.144565217391304,1.3828350050558205,0.8005108695652174,1.1196,0.4518782214440186,0.0,-6.75787928032704e-17,-1.4212630436530953,-1.0860877414811314e-16,-1.8110906544821208,0.4807512885776074,0.13174117666286617,26.28,41.3,10.77,16.161739130434785,56.08391304347826,3.068260869565217,19.33717391304348,520.26,11.31,124.1,1090.43,23.705000000000002,959.6809999999999,742.4369999999999,16.139934782608695,45.08,0.1956521739130435,0.21739130434782608,0.4782608695652174,0.10869565217391304,104.0,0.37495,0.021974444444444446,0.022374666666666668,80.0,1.0,0.4278,33.4,22.6,44.0,219.4,1.421,10.78,8.02,38.8,0.31,428.6,3.88,233.1,9.19,16.247498,74.961271,Cotton,Cotton,1,Kharif_2023,0.72
